appliance_type,file_id,active_power,apparent_power,power_factor,rms_v,rms_i,thd_i,crest_factor_i,h2_i_norm,h3_i_norm,h4_i_norm,h5_i_norm,h6_i_norm
Hairdryer,893,342.3348601661789,360.6584437154751,0.9491940813570644,119.9999544110497,3.00548817277105,0.026480755623740825,1.5471696219362314,0.0025918923167079066,0.020146562686960322,0.0007560389038147443,0.01696854784069381,0.0003539970017582358
Hairdryer,894,329.5953730756173,353.9055363427772,0.9313088924282491,119.9999512859513,2.9492140000910974,0.026010245532042238,1.5800820150236838,0.0028179066826238787,0.019804145899633068,0.0006461397187709045,0.016608838113849375,0.00034216914379352187
Hairdryer,895,347.9834739138231,363.41800034985215,0.9575295488358566,120.00002520535732,3.0284827001321966,0.02635198934081771,1.4858925889864156,0.0036599100923426988,0.019610716882702585,0.001158474753595965,0.017162129071387477,0.000755940251170537
Laptop,896,26.612883763046337,51.435959966277636,0.5173984072717654,120.00004140338945,0.4286328518285395,1.1829617857197618,4.782647879775755,0.008764507641802945,0.9257402367905727,0.009343035146062193,0.7363315533211803,0.007438759567019137
Laptop,897,25.42132141597533,50.45139339425461,0.5038774889192714,119.99988872451173,0.4204286681471662,1.182580481099383,4.685693791248375,0.016031836502547366,0.9267573202007728,0.012585695346720712,0.7342421903518446,0.00951052731720883
Laptop,898,25.930788391088672,51.4165771571171,0.504327394487,119.99995130747506,0.4284716501706968,1.1834630716293988,4.66775339559392,0.018393565203241254,0.9263079242136376,0.016339872313814834,0.7360390026859003,0.01340683805157493
Laptop,899,25.72575270443233,50.829399871487155,0.5061195443872089,120.00004522237847,0.42357817263562264,1.1863298339512258,4.768895402307893,0.014928015077664092,0.9277265615884098,0.01426710108265668,0.7390145715581115,0.011531221245313566
Laptop,900,26.394782545776668,51.91146572040107,0.5084576630515673,119.9999565661637,0.43259570424743393,1.1847295174638361,4.923765953028727,0.009383187529428426,0.9257695021222544,0.005228477756272273,0.7391976469420307,0.00251317685645186
Microwave,901,971.2032834528295,1243.149415646849,0.7812442102524598,119.99998540752749,10.359579723489428,0.3669096646867587,8.941482422300364,0.0795803584607416,0.33920208408010716,0.025906598362048557,0.11160702455573221,0.010214449306995659
Microwave,902,711.3600988963829,1082.1989502477793,0.6573283948700103,119.9999815032517,9.01832597547904,0.3991578157143879,8.841995755843625,0.08470490301853675,0.36325561257876926,0.030341642180826696,0.13858540042402626,0.008418593683484434
Microwave,903,851.5525801464485,1171.0397341719222,0.7271765041761006,119.99998419283705,9.758665736906181,0.3835740663647052,9.698047105157226,0.07268004140628825,0.3536159006628285,0.019642313408580688,0.12769778570620618,0.010484551341998797
Microwave,904,900.627690706435,1211.0579258987864,0.7436702006124393,120.00000647402982,10.092148838015948,0.35492916931559226,10.217843757075697,0.07635151466850654,0.325967441578314,0.02425284654333274,0.11490076266325595,0.010000132184991881
Microwave,905,928.7184045189416,1219.8725850215446,0.7613241054208454,120.00000354962408,10.165604574478916,0.3775715787620943,9.220307490152848,0.08197111858582874,0.34807419959577257,0.02248405085274053,0.11859946631196563,0.010677941291231268
Washing Machine,906,141.04150346265823,183.9103314586998,0.7669036445314193,120.00001226924569,1.5325859387918865,0.15161816737300193,4.600068303874303,0.005521204827284085,0.14976673759680087,0.001776087828507224,0.022895085438817395,0.00041213976813636686
Compact Fluorescent Lamp,907,12.906847342459832,29.417198444203564,0.43875175152863777,119.99997422881154,0.24514337301533023,0.6695151607155182,36.63162454503075,0.020067459850061104,0.6236242108975385,0.020464595680329274,0.24176029658818907,0.00859362454067828
Compact Fluorescent Lamp,908,13.763586678907334,30.364095612999115,0.45328492092532574,120.00002124098395,0.25303408531921806,0.6358230562239198,26.162483175531325,0.011641191110772798,0.5967551793061104,0.015377039969192924,0.218510660405859,0.0059443584650888575
Compact Fluorescent Lamp,909,13.498346085369667,30.535002388422775,0.4420614059125638,120.00000327295561,0.2544583462965992,0.6180749580772333,32.77550185081692,0.012244081234226403,0.5826105122278316,0.017542071380507267,0.20517356347918914,0.005273698840428795
Compact Fluorescent Lamp,910,13.724204814413834,31.31682048733912,0.43823749029574405,119.99998222386662,0.2609735427203302,0.6293384458923535,47.82093950946619,0.008336313419687224,0.5912165160676003,0.013778138543337426,0.2146403212234423,0.014146090945512248
Compact Fluorescent Lamp,911,14.2918438137545,32.6714706529448,0.4374410924310909,120.00009098314631,0.272262049014058,0.6459388410127386,54.10228878149459,0.023620666196253907,0.6021625991386769,0.027608870060906444,0.2303680034501602,0.015734927271049217
Microwave,912,206.58463610165998,593.4826654480389,0.34808874484261926,120.00023470680863,4.945679205528801,0.5374420331893239,16.161581994773506,0.037217712445848594,0.4890476043791387,0.015944960129066883,0.21913063614229492,0.004329448042586804
Microwave,913,285.6314132633666,626.3801053064541,0.45600332903871926,120.0000500050004,5.219832035739592,0.491430859728454,9.879628242231956,0.0249191212196253,0.4384023769260724,0.012447176597167703,0.22024421657923027,0.004923012778671913
Microwave,914,322.17061647132,646.0585135891066,0.4986709557955312,120.00000344335152,5.383820792089326,0.38833830450087675,7.769575105743225,0.022733656355925815,0.34258430825039904,0.010649305235681429,0.1810861299645246,0.00449635234056382
Microwave,915,365.3109785108933,681.6068792956429,0.5359555333250119,120.00003168072463,5.680055827894653,0.3221898299298731,8.658365602407972,0.025731074231188547,0.2848075773318305,0.009992562100732084,0.14804461109514383,0.0034327906830564025
Microwave,916,338.12724672985337,648.3506669808219,0.5215190851956896,120.00294501149472,5.402789630860462,0.2895543759524296,3.026214440519695,0.022709134616306394,0.25920675128699133,0.014274138650895106,0.1261678362281818,0.003977184015979304
Incandescent Light Bulb,917,35.1044486818325,37.82818745189344,0.9279971113201035,120.0000257403731,0.31523482781359463,0.017700212554108856,13.57718000160458,0.0076578865478586534,0.013398512964460313,0.0017815460290104617,0.007933660745315941,0.0030028768450765723
Incandescent Light Bulb,918,33.048990907044,36.71006940349488,0.9002704556014178,120.00005821825617,0.3059170966127915,0.015285571737574711,7.452999604287775,0.001978775532845921,0.005984840478722097,0.010547169379420341,0.007811540002975606,0.004653159791274353
Incandescent Light Bulb,919,32.80634856905767,36.65064731574869,0.8951096630416364,119.99999484824646,0.3054220740767329,0.026655876341906883,17.02561943408706,0.010346739325129594,0.014746168803166006,0.007166824744305127,0.017772429618156664,0.004336888639735301
Incandescent Light Bulb,920,34.195571248582326,37.35213784764647,0.9154916751501806,119.99998941168903,0.3112678428620599,0.025507606790495498,16.06333617384234,0.0124291559320714,0.013325708025168815,0.004686962393826782,0.016363186644649794,0.005371973471076155
Incandescent Light Bulb,921,31.913251460357166,36.106071404230185,0.8838749334722196,119.99998012872828,0.3008839781931456,0.014213068593159545,13.061513024389841,0.005113274726593871,0.006983549289681921,0.0008528428550470554,0.01111030307656477,0.0017116086977718755
Fridge,922,217.26971897427526,400.81212905730706,0.542073712902063,119.9999796644587,3.3401016415006826,0.07207540561006208,3.6136624856053903,0.0027132776421713786,0.06408475879361092,0.0016063181349648434,0.032817973965339184,0.0010228565470160014
Hairdryer,923,244.8581566444307,261.7609743810607,0.9354265173538681,120.00001257195657,2.1813412246444464,0.020111720552289745,1.5449210613755775,0.002828804940689568,0.017967550407108717,0.0010104000439826101,0.008499484883206784,0.0006197959504472047
Hairdryer,924,245.40875505661188,261.9961775440315,0.9366883034595727,119.99997109847693,2.1833020053732066,0.018980531025912465,1.5755951268005992,0.002063781540124457,0.016681289715822833,0.0010910283310195804,0.008722713737527869,0.0006781293616306923
Hairdryer,925,240.71041955381384,259.3358485029391,0.9281802764382797,119.99995804756965,2.1611328263976124,0.020383399678010585,1.6056393931992305,0.0020749243103154132,0.01806686339543713,0.0008464355636012702,0.00916174976295958,0.0003346740327232074
Hairdryer,926,258.593244280013,268.8771719899977,0.9617523212035001,120.00000256394637,2.2406430520425755,0.020342656687648657,1.5441995532692527,0.001439785549226022,0.0181160307333858,0.0009626392831185192,0.009087324022823001,0.00023237225655972472
Hairdryer,927,250.5573329657665,264.6663343763045,0.9466913635095058,120.00003343312285,2.2055521719817315,0.020049092952480807,1.568768149742349,0.0010625545144551606,0.017585675957083987,0.001168736154953563,0.009490386996734889,0.0003843406116641042
Laptop,928,35.955872567302336,42.510110613178014,0.8458193133036948,120.00003613544565,0.35425081510139117,0.46146161909748956,2.5970300159695725,0.006824935960463457,0.46126603890824613,0.004682611269875061,0.010029655407454702,0.0033714482365118357
Laptop,929,35.506327791209834,42.04060705515052,0.8445721952737562,119.99997425272967,0.35033846729508117,0.46355400084390797,2.6545757512168504,0.006675805525380629,0.4633904866237253,0.005666296810811927,0.008358037521549686,0.0022446636381178637
Laptop,930,35.92875771809183,42.560213312175314,0.8441865047657925,120.00000653133338,0.3546684249643132,0.4625613029492908,2.650362800394715,0.005400296320048786,0.4624756958341853,0.001818003715290123,0.006817861917353152,0.0004880264894740506
Laptop,931,35.3258377732655,41.84004619247379,0.8443068540306709,119.99994219282793,0.3486672195661646,0.4629347364964952,2.6386191427594667,0.010258638948234046,0.4627232325989868,0.005325347886862828,0.007772928532687816,0.0013277225097182725
Laptop,932,35.30162483429133,41.89212839984241,0.8426791901655712,120.00003138103156,0.34910097870577983,0.4629806432640882,2.549405628421588,0.015235201047630742,0.46265640910970274,0.005166534299176272,0.0064204894351891605,0.0003098947088335524
Fridge,933,314.0533632997871,544.8756844810035,0.5763761757857195,120.00000582088146,4.540630483754431,0.033974812957709724,3.411420518674767,0.003742234265641269,0.03061747161380785,0.001385703844920238,0.014169549327224307,0.00039714847050170693
Hairdryer,934,336.197678583016,337.92776552518063,0.9948803054419756,119.99994322610453,2.816066045035166,0.03177337605586399,1.4062170192995416,0.00023317039179896273,0.029492825671735282,0.00026996814772426824,0.011813960889244458,0.00015406738457175815
Hairdryer,935,292.3008395023893,316.14560550742954,0.9245766330777612,120.00002212129503,2.634546226898793,0.031617693123647234,1.6511382323021606,0.0011020807942004806,0.02903889304676253,0.0008862025557457376,0.012407652197127897,0.0006866141479518193
Hairdryer,936,301.6972157333307,321.56118958634704,0.9382264573701536,119.99996966403177,2.679677257307927,0.03142640855084481,1.6307934054678717,0.0003219113821652495,0.029024866128179335,0.0003236438365417994,0.012038130981554585,0.00022656311684933944
Hairdryer,937,300.3631087412779,320.692559057842,0.9366076644363385,119.99996768558456,2.6724387118011395,0.030847503061094947,1.627726757882592,0.0029547846852084445,0.027982480207462187,0.00044255026510497416,0.012626883050689503,0.000429497024870187
Hairdryer,938,275.66252222287403,307.3856286094634,0.8967970411300721,120.00000362951536,2.5615468276024154,0.031036958307303054,1.6903848695410502,0.0015292874606105751,0.028519744539659542,0.001309636064225909,0.012071649878491823,0.0003719607708272557
Laptop,939,32.22082528657116,57.58621577927118,0.5595232270527042,120.00004414327022,0.47988495496316613,1.1439483460736215,4.4177254945671764,0.004594501142274835,0.9106471392815183,0.008111141462922236,0.6922380805227567,0.007690645002381275
Laptop,940,31.890996490601168,57.47352522317662,0.5548815105174876,119.99999588725265,0.47894605994133965,1.149382819140749,4.426385719217846,0.007130789131852295,0.9129424986866008,0.010202454503277461,0.69809284954307,0.01132670354091088
Laptop,941,29.64565386168867,54.10091161521201,0.5479695808555091,120.00000175469057,0.45084092353438077,1.1686274444766487,4.857589197607506,0.015831647262969907,0.922003008002102,0.017676436710334063,0.7174510918027744,0.01736060541201196
Laptop,942,33.920704175707996,60.2549301262697,0.5629531741987597,120.00003947257616,0.5021242525510992,1.1268796663103233,4.60045494369926,0.026891649315477047,0.9013335373948079,0.02430810654754904,0.6751067348992317,0.0192999574583244
Laptop,943,31.41176230488917,56.49199656312369,0.5560391598089461,119.99998893923757,0.47076668141801764,1.1375484897268786,4.524534305580272,0.02135363946113088,0.9079775846307043,0.015999984042758725,0.6846740564161738,0.010135647542826344
Compact Fluorescent Lamp,944,18.150408191061167,33.36147158750754,0.5440529846968061,120.00000530917305,0.27801225092910326,0.9696090573346322,3.5250245150164723,0.0038506186357562485,0.8314086527815264,0.002463135453813629,0.49886937435335227,0.0031351519124736675
Compact Fluorescent Lamp,945,17.6084256100625,33.4712473750076,0.5260761695786219,120.00005188709167,0.27892694085249875,0.9214470410532084,20.507162135423957,0.008120155404140779,0.7992211098058389,0.010087234272519325,0.4583705196949464,0.0062485647924264455
Compact Fluorescent Lamp,946,17.09547287186033,32.845051227285744,0.5204885434204595,120.00002036284783,0.27370871378164047,0.9072180842325622,13.59109086664937,0.004577780409280272,0.7904207478501439,0.00741609587372367,0.4451558424899916,0.006325746767082936
Compact Fluorescent Lamp,947,16.881985723340666,38.19248174416148,0.4420237950606975,120.00000484462417,0.3182706683521643,0.9108719097363299,82.69690743501724,0.010445254271457488,0.7917780451429597,0.014248646277891002,0.4496314443456431,0.01716392071775169
Compact Fluorescent Lamp,948,18.550084293763,36.232720555612744,0.5119705064733109,120.00005625468809,0.3019391964176452,0.9077420661542807,48.486583304506816,0.0074516769705883935,0.792357634344897,0.008119763355040178,0.44273286027669434,0.005585189880564449
Compact Fluorescent Lamp,949,17.452788996783333,34.18652022048513,0.5105166856475007,120.00005076260277,0.2848875479904308,0.9006765461205294,29.169404063525892,0.005053816159201783,0.7867513487663628,0.009443456033953308,0.43827934977994515,0.0060866725513513955
Fridge,950,259.22401026118865,368.0739361651918,0.7042715737004773,120.00002886311785,3.067282063615568,0.03448531296344688,4.228499280797011,0.0031351510781920367,0.028572431539904866,0.0008905678031858844,0.019022005875626777,0.0006276744831423441
Hairdryer,951,1380.9716437569864,1470.0386848046774,0.9394117706096113,119.9999605218326,12.250326403542614,0.03513908573945695,1.7158726475991142,0.001497687916118422,0.0314845123414593,0.0010757569414689952,0.015490394416301538,0.0003580334643747159
Hairdryer,952,1374.5616187709702,1462.6694312616091,0.9397623204481395,119.99997485093643,12.188914481678287,0.03475480059068585,1.7163136250931785,0.0003749484620459352,0.030830558647717884,5.466812017649364e-05,0.016036201893035375,0.00026357439409030404
Hairdryer,953,1411.0281360301456,1481.7504650387655,0.9522710937655959,120.00001498039494,12.347919000517185,0.03553521302564813,1.6545298036976352,0.003395413936075415,0.03144042684540548,0.0009114362628949771,0.016166314867019797,0.0007359594544935492
Hairdryer,954,1280.8140581334594,1414.5782396569139,0.9054388242562694,119.99997755522887,11.788154201994475,0.03526098237875093,1.76193826820537,0.000698012042015391,0.03098130400724725,0.00028307599435236264,0.01681831281163437,0.0002695953741210934
Hairdryer,955,1258.519332684065,1402.5830075004692,0.8972868813852672,119.99998948621258,11.688192753230359,0.035033664498309414,1.7752958424017398,0.003210960117003048,0.030473991193398955,0.0004994489373114796,0.01696218611978941,0.0006465576914750686
Laptop,956,33.340080775222674,39.89935349168964,0.8356045363533735,119.99998405944125,0.3324946565986687,0.32192475139482124,2.616583402872897,0.019166457921357145,0.3101315821495424,0.009162573312405052,0.08337434956778655,0.0071665395576454745
Laptop,957,28.684836501685506,34.54230044275507,0.8304263507065258,119.99998591371198,0.28785253747940687,0.3437631711642358,2.84868081129444,0.007507946810623869,0.3287905360322464,0.0018036573713412982,0.10003251299734811,0.0019429777998762011
Laptop,958,28.72067630346369,34.30234823694713,0.8372801799186619,120.000009962281,0.28585287824333694,0.5566631438984354,2.938574574312791,0.041480053773187336,0.4091879298843632,0.0007077453959922653,0.37489095857737165,0.013219955529695336
Laptop,959,31.633558250577003,37.84018538526892,0.8359778877534745,119.99996505258827,0.31533497004508293,0.33907722319688466,2.632121644742847,0.020758061654768522,0.3253203901936474,0.010554037043500978,0.09243689130941876,0.007289946408232102
Laptop,960,30.738737329274496,37.42890776388253,0.8212565945869307,120.0000229733109,0.31190750498612035,0.3303066282960249,2.7892884463896253,0.009866030224835011,0.31769210819859495,0.009119125836406632,0.0892883005066304,0.004614701381530611
Microwave,961,1166.8717912971072,1491.6375345062474,0.7822756965440386,120.00000544021952,12.430312224021835,0.40545816594598805,5.6780552835674305,0.06243573684328166,0.3757585502564709,0.010610790586531794,0.13843640239091484,0.0051369857373331175
Microwave,962,1034.196370425119,1420.5878073640406,0.7280059458937024,119.99998376750678,11.83823332940069,0.4243090727834556,5.874187310305402,0.054781574190107644,0.3915971744908979,0.01080573228580187,0.15345377634516422,0.004898569335090865
Microwave,963,1063.1459156580702,1432.8274328549674,0.7419915973689227,120.0000782006625,11.940220826014903,0.42616844519573877,5.674936920125218,0.06285630539897821,0.3962841520254226,0.009265168913703497,0.14323295173335296,0.005096821400347769
Microwave,964,846.8078654794464,1287.587424616329,0.6576701894489032,119.99998510520409,10.729896536966233,0.45262582674756274,6.307609748782892,0.06392767000479739,0.42574977551021814,0.006326070551973931,0.13950426337694136,0.004366008554692357
Microwave,965,1040.6481062277155,1415.03997283165,0.7354195826321887,119.99998347020568,11.792001397925064,0.4290677839374807,5.682665540710602,0.05666924360259839,0.41187936117951235,0.004051695013806548,0.10587763271854406,0.004081976766102925
Vacuum,966,1200.3066338852502,1504.7952462040184,0.7976544562545183,119.99999653732704,12.539960746881679,0.20521311960272534,5.637976180872896,0.005470702325348839,0.2042336871896403,0.0008769287531259852,0.01922099341463656,0.0009387748348059689
Vacuum,967,1078.302625684195,1460.9293611591472,0.7380936096928299,119.99999310267272,12.17441204275043,0.20826223742983568,5.785084302443943,0.0057076125098262384,0.20749918563425535,0.0013661743058292237,0.016812046637887223,0.00039914339700015315
Vacuum,968,1264.6230202214265,1524.816428012927,0.8293608312375196,120.00003500172117,12.706799860442176,0.20813058838767012,5.546636507545292,0.004198490514107282,0.20725634341321594,0.0004809243630233983,0.018552689817398764,0.0010435646986463902
Vacuum,969,1243.5687014647162,1515.1755407922992,0.8207423285188743,120.00003801412724,12.626458840070718,0.2048347543354709,5.516986265296363,0.007215482734089093,0.20378407382883063,0.0020044164760927093,0.01930201424491748,0.000824140153046161
Vacuum,970,1198.7533205930883,1499.2203515732326,0.7995844769150552,120.00001591401845,12.493501272928524,0.20656640387908182,5.56049088901369,0.004543071928294073,0.20575283680824658,0.0009561345107757956,0.017707684578007563,0.0005775534888094881
Compact Fluorescent Lamp,971,1.9837523514687498,7.380142835057903,0.2687959292664809,120.00002232476007,0.06150117885049034,0.9435209742544223,86.66500544578594,0.010487555485895148,0.8416729843011287,0.030469544067094297,0.4240441916729451,0.031089514765564003
Compact Fluorescent Lamp,972,2.126625400398667,6.971714871049,0.30503619837204904,119.9999657357574,0.05809764051433874,0.9460972372766143,30.982325341693567,0.01887551723122827,0.8485420453515224,0.016200315538852535,0.41747972578307535,0.012973929199760079
Compact Fluorescent Lamp,973,2.048804038107167,6.7872153086753055,0.3018622431924945,120.00004121842449,0.05656010814463966,0.9788188914266187,48.797643613798,0.029234649627631174,0.8635576008342432,0.014947068256212925,0.4594101369701838,0.014796577839872104
Compact Fluorescent Lamp,974,2.0093999598555836,6.78939408957993,0.2959616032510949,119.99999492833955,0.056578286471048234,0.9501502617588999,42.24235389707306,0.009292219660676301,0.8431494377501595,0.015461356740488135,0.4374826409862399,0.012964778413911629
Compact Fluorescent Lamp,975,1.976056155296833,6.863211606406543,0.2879200392790251,119.99998669443293,0.05719343639498039,0.9747939231806243,58.57315473867932,0.03162886481030723,0.8630609033874915,0.0135246536982232,0.45124961049772727,0.023228374731003875
Hairdryer,976,114.91243226010566,137.5694865307962,0.8353046533642577,119.99998833421873,1.1464124992049474,0.45478069196854065,2.8087621185507956,0.44340589752636567,0.03465812035690719,0.09071148996802071,0.02451506239547479,0.013635975325460145
Hairdryer,977,107.2860696810205,132.8545741424907,0.8075451701493758,120.00000527100163,1.1071214025571,0.45608475863929315,3.9471732638414214,0.4436345255345088,0.031208484150312892,0.09629058667233775,0.026460733927002964,0.015990553843272286
Hairdryer,978,104.44027817542899,131.005811071871,0.7972186677897218,120.00001204927516,1.0917149826458064,0.4584476982045912,2.6288912817193943,0.44460490402142155,0.032600223953188436,0.10142072228546185,0.029539005857370657,0.016711700435498734
Hairdryer,979,108.20562357892517,133.98236824649476,0.8076109192207538,120.00003591369688,1.1165194012346285,0.46093630626662246,2.5884010585076145,0.4472610682590378,0.03435947291332568,0.10049863365982388,0.029604407121814082,0.016212513287419288
Laptop,980,15.3271142564635,30.2300862804436,0.5070152335747349,120.00000712515906,0.25191737071243553,1.1748683669553708,7.6215466784610335,0.016001654042440073,0.9404640029186284,0.019336251321573635,0.7034385545970027,0.019682358747474992
Laptop,981,13.889477781534168,27.348261458459287,0.507874250165102,120.0000401750623,0.22790210252065102,1.1684954108089216,7.196072269019079,0.09221636568301192,0.9374652356944531,0.08570685942802453,0.6815794823254254,0.07836033668930491
Laptop,982,13.339718226079668,26.261776404467156,0.5079518620762672,119.99996902205343,0.2188481931994566,1.2247736823201925,5.5746404946925985,0.0798037538595654,0.9680676191654675,0.08296559993579135,0.736584059338067,0.0843068873446214
Laptop,983,13.196065821450503,26.018339033802885,0.5071832527167183,120.00002819199284,0.2168194410102563,1.189957458043824,5.165588448994388,0.03893473588212707,0.9552745957470233,0.020776818068621767,0.7081526048026753,0.004636502819898471
Laptop,984,17.12232449910517,32.08958603960652,0.5335788525901196,119.99997087774985,0.26741328189402513,1.105771131500423,5.721480956979292,0.01014523883457827,0.9040999623116296,0.01856727635879661,0.6359611193695932,0.02094847096127374
Air Conditioner,985,76.640527622505,122.53061157763743,0.6254806585531836,119.99998656267991,1.0210885441527586,0.04107177314977723,2.595269543640625,0.004898794091862273,0.038061820199004136,0.0039002910869287977,0.01409520180827612,0.0005506583988022879
Air Conditioner,986,78.63630101874817,123.121302942078,0.6386896429754512,119.99994844266355,1.026011298670731,0.037161953349203476,2.3683949710380716,0.0030463324814747465,0.03458515135398367,0.0006789830783912894,0.013217293777374647,0.0006633763219780093
Air Conditioner,987,81.60183952490917,125.07613837655913,0.6524173242320247,119.99994562735263,1.0423016254104822,0.040014254459271335,2.379349642694186,0.005971509389495429,0.03700460563747931,0.0012394491820686044,0.013876572435077632,0.0014301399708530102
Air Conditioner,988,77.834309887074,122.11323902571651,0.6373945241980064,119.9999717429702,1.0176105648364047,0.04033757279653493,2.4763893841895457,0.004165611287537091,0.037408280994291124,0.0022310216766779057,0.014295546263137083,0.0010236572110603704
Air Conditioner,989,75.76183078198433,120.53443971749707,0.6285492425198254,120.00008912947234,1.0044529182594872,0.0363511442454093,2.399316041787245,0.009123415129219433,0.032870525215893634,0.0011158985295733074,0.012482956027560296,0.0007925500914621293
Compact Fluorescent Lamp,990,4.363701481093833,13.471332205534715,0.3239250145802952,120.00002360364562,0.11226107963136646,1.0100398889125113,114.01992606904878,0.020781881419568434,0.8791057125376032,0.01429022853612573,0.4966761517763127,0.005516013766567502
Compact Fluorescent Lamp,991,3.415737214165334,9.799058881270064,0.348578088523805,119.99998685207784,0.08165883295761703,1.0221235728504519,28.53334924844356,0.01348604584021056,0.8824014007350696,0.01012689239389738,0.5155313160849674,0.006884831958708825
Compact Fluorescent Lamp,992,4.432748293737167,13.538264654659107,0.3274236696363936,120.00002941642242,0.11281884446610267,1.0011465430196935,105.65610786397887,0.012431735592742072,0.869908878414248,0.022327911686601424,0.49440749374811016,0.021473013107799598
Compact Fluorescent Lamp,993,4.117423477621667,13.515590209697276,0.30464252124686825,119.99998512621627,0.1126299323744211,1.0371388545193696,109.47356302240144,0.023189236027849038,0.9007651296563859,0.024389703823384776,0.5122231549883494,0.02782132136506611
Compact Fluorescent Lamp,994,3.473532098427167,11.815065775223642,0.29399176987327585,119.99999796821699,0.09845888312725606,1.0414717468373116,100.65115188430008,0.01365542590062977,0.8903244684965703,0.02330890608651367,0.5395753786787916,0.010694635142069748
Hairdryer,995,375.456885683502,399.4214679949365,0.940001766976285,119.99999787256182,3.328512292301172,0.018999046395860666,1.5021726107381272,0.002892489170160856,0.014809411797418147,0.0006517889976447964,0.011484085829861396,0.000984650355195474
Hairdryer,996,370.196497850856,396.6239128846131,0.9333690829643814,120.00003041522993,3.3051984363020224,0.01914306651318759,1.5521004559531477,0.0010303878702874437,0.014953734767904073,0.0005886519150632947,0.011847074262641508,0.0010399198020111216
Hairdryer,997,381.6030292948682,402.3928172306814,0.9483345948397112,120.00002016657554,3.3532729133887487,0.019973422178477803,1.514937832741522,0.0023383243669356252,0.01566123156691603,0.0004787559814767631,0.012154120204845536,0.0004937744814211664
Hairdryer,998,383.10552847820946,403.0277602268532,0.9505685867955347,120.00000200114319,3.3585646125490376,0.019820487891210995,1.5155283840547766,0.00048316301642027713,0.015582921810798903,0.0005471136560868341,0.012218815234732746,0.00043824934742623593
Hairdryer,999,374.56349661984393,398.4385940742837,0.9400783513205838,119.99996284043695,3.3203226454668533,0.02093244247116897,1.5540658396691684,0.0032763626818697656,0.015632452587377818,0.0012569517000169663,0.013461070795178038,0.0005278891550918066
Laptop,1000,14.681677411861498,33.42439166224511,0.43925040013354527,120.00002653038477,0.27853653560469704,1.3593130550879142,4.703153204501582,0.051662823115812606,1.0177340906256171,0.04924656962008986,0.897005822509376,0.047281973134834114
Laptop,1001,15.195936197321837,34.424503631745,0.44142789566059887,119.99997014254984,0.28687093497483035,1.3717875113305402,5.403126671358305,0.03092866620075471,1.025193305651433,0.02993882183021641,0.9100124171008886,0.028357495774193546
Laptop,1002,14.8816618843585,33.76913606883599,0.4406882620278851,119.99998731108312,0.2814094969968142,1.3573430383829703,5.117098091456032,0.053246175406913364,1.0168103087848137,0.05416371663831315,0.8942126632453716,0.05560368055916487
Laptop,1003,15.231961477604,34.35012107996354,0.4434325411006722,120.00000987557117,0.286250985442263,1.37881370197027,4.89081285724475,0.04580130028486891,1.0242965684799314,0.04963730518656678,0.9190022788308121,0.053074992896872876
Laptop,1004,14.107205072216669,32.59468542859431,0.4328069096761662,119.99999040989455,0.27162240027901474,1.4257435739350366,5.154214080141764,0.0637803954687859,1.0498129559386833,0.0655603635212103,0.9579597908388462,0.06770845726451916
Washing Machine,1005,525.8755589000751,1075.5926944279636,0.4889170051306024,119.99999983211025,8.96327246610671,0.021636838056406163,4.394600314667155,0.005329218426411465,0.014638185065857899,0.0016088268258636822,0.014926846385837605,0.0002768812713518607
Air Conditioner,1006,413.9355997153333,710.8437373892392,0.5823158845509715,120.00002649381719,5.923696503732558,0.1186783172744507,5.624866158994617,0.008173131731153504,0.08435461815248355,0.0036870366992894496,0.08299014830645239,0.0010403603223046337
Air Conditioner,1007,433.64675786748137,772.6592590654263,0.5612393209291258,119.99997945209891,6.438828261415272,0.10795306880001157,5.171748437452588,0.004712202389402502,0.07986173456823618,0.004694618096478901,0.07231126721070373,0.0016747414858267874
Air Conditioner,1008,398.0504743656218,712.8534261954251,0.558390350299724,119.9999722999025,5.940446589553123,0.11684546808606207,5.568604902226463,0.014009274017875557,0.08407858360057563,0.005865376149449614,0.07969869181982242,0.001054190826406832
Air Conditioner,1009,433.3558227447939,774.5677332106372,0.559480861600707,120.00000174043656,6.454731016471562,0.10651982969764456,5.1512603569615365,0.004653918514791909,0.07887970155017225,0.003244131076903865,0.07130271272502214,0.002864719224891263
Air Conditioner,1010,438.6702434231625,769.6429484023126,0.5699659099505684,119.9999852699415,6.4136920239697615,0.10905162138247454,5.193576472881955,0.008729945177259535,0.08061636224829136,0.003788434559959403,0.0727854474947228,0.002229959142842223
Fridge,1011,129.93604026996712,138.79845757226573,0.9361490217015965,119.99989769790466,1.1566547991706273,0.0949624187015753,1.6772506381256238,0.0007288055103565227,0.08814152360090784,0.0009753522711788467,0.03531086975187054,0.0007699290912291204
Laptop,1012,31.2957678890345,59.9321471714866,0.522186662184595,119.99985114019358,0.4994351793109226,1.205062160672792,4.3048629513170935,0.008134084550468474,0.9415259165222335,0.01108470353670891,0.7519401672200792,0.010035464085643146
Laptop,1013,39.33280086986067,73.65735507739419,0.533996921672417,120.00015275933798,0.6138105109342241,1.1141502253510118,4.072918197824572,0.0009179988407952191,0.8956193981806417,0.0058946768188722866,0.6626707240960161,0.005342259975552263
